ontology_area_id,atlas_id,axis,atlas_label,normalized_label,side,lobe_or_group,hosts,taro_present,runtime_scope,wiki_target_slug,coverage_class,scope_reason,duplicate_status,canonical_slug,evidence_source,review_status,reviewed_at
julich:area-7m:r,julich,cyto,Area 7M (SPL) · R,area-7m-spl,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-7p:l,julich,cyto,Area 7P (SPL) · L,area-7p-spl,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-7p:r,julich,cyto,Area 7P (SPL) · R,area-7p-spl,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-7pc:l,julich,cyto,Area 7PC (SPL) · L,area-7pc-spl,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-7pc:r,julich,cyto,Area 7PC (SPL) · R,area-7pc-spl,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip1:l,julich,cyto,Area hIP1 (IPS) · L,area-hip1-ips,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip1:r,julich,cyto,Area hIP1 (IPS) · R,area-hip1-ips,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip2:l,julich,cyto,Area hIP2 (IPS) · L,area-hip2-ips,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip2:r,julich,cyto,Area hIP2 (IPS) · R,area-hip2-ips,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip3:l,julich,cyto,Area hIP3 (IPS) · L,area-hip3-ips,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip3:r,julich,cyto,Area hIP3 (IPS) · R,area-hip3-ips,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip4:l,julich,cyto,Area hIP4 (IPS) · L,area-hip4-ips,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip4:r,julich,cyto,Area hIP4 (IPS) · R,area-hip4-ips,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip5:l,julich,cyto,Area hIP5 (IPS) · L,area-hip5-ips,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip5:r,julich,cyto,Area hIP5 (IPS) · R,area-hip5-ips,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip6:l,julich,cyto,Area hIP6 (IPS) · L,area-hip6-ips,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip6:r,julich,cyto,Area hIP6 (IPS) · R,area-hip6-ips,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip7:l,julich,cyto,Area hIP7 (IPS) · L,area-hip7-ips,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip7:r,julich,cyto,Area hIP7 (IPS) · R,area-hip7-ips,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip8:l,julich,cyto,Area hIP8 (IPS) · L,area-hip8-ips,L,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hip8:r,julich,cyto,Area hIP8 (IPS) · R,area-hip8-ips,R,parietal,superior-parietal-lobule,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hoc6:l,julich,cyto,Area hOc6 (POS) · L,area-hoc6-pos,L,parietal,precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hoc6:r,julich,cyto,Area hOc6 (POS) · R,area-hoc6-pos,R,parietal,precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hpo1:l,julich,cyto,Area hPO1 (POS) · L,area-hpo1-pos,L,parietal,precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-hpo1:r,julich,cyto,Area hPO1 (POS) · R,area-hpo1-pos,R,parietal,precuneus,true,taro,praecuneus,parent_region,machine_match_current_worktree,needs_manual_review,praecuneus,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pf:l,julich,cyto,Area PF (IPL) · L,area-pf-ipl,L,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pf:r,julich,cyto,Area PF (IPL) · R,area-pf-ipl,R,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pfcm:l,julich,cyto,Area PFcm (IPL) · L,area-pfcm-ipl,L,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pfcm:r,julich,cyto,Area PFcm (IPL) · R,area-pfcm-ipl,R,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pfm:l,julich,cyto,Area PFm (IPL) · L,area-pfm-ipl,L,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pfm:r,julich,cyto,Area PFm (IPL) · R,area-pfm-ipl,R,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pfop:l,julich,cyto,Area PFop (IPL) · L,area-pfop-ipl,L,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pfop:r,julich,cyto,Area PFop (IPL) · R,area-pfop-ipl,R,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pft:l,julich,cyto,Area PFt (IPL) · L,area-pft-ipl,L,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pft:r,julich,cyto,Area PFt (IPL) · R,area-pft-ipl,R,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pga:l,julich,cyto,Area PGa (IPL) · L,area-pga-ipl,L,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pga:r,julich,cyto,Area PGa (IPL) · R,area-pga-ipl,R,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pgp:l,julich,cyto,Area PGp (IPL) · L,area-pgp-ipl,L,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-pgp:r,julich,cyto,Area PGp (IPL) · R,area-pgp-ipl,R,parietal,ipl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-tpj:l,julich,cyto,"Area TPJ (STG, SMG) · L",area-tpj-stg-smg,L,parietal,supramarginal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-tpj:r,julich,cyto,"Area TPJ (STG, SMG) · R",area-tpj-stg-smg,R,parietal,supramarginal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-cos1:l,julich,cyto,Area CoS1 (CoS) · L,area-cos1-cos,L,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-cos1:r,julich,cyto,Area CoS1 (CoS) · R,area-cos1-cos,R,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ec:l,julich,cyto,"Area EC (Hippocampal Region, Entorhinal Cortex) · L",area-ec-hippocampal-region-entorhinal-cortex,L,temporal,parahippocampal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ec:r,julich,cyto,"Area EC (Hippocampal Region, Entorhinal Cortex) · R",area-ec-hippocampal-region-entorhinal-cortex,R,temporal,parahippocampal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg1:l,julich,cyto,Area FG1 (FusG) · L,area-fg1-fusg,L,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg1:r,julich,cyto,Area FG1 (FusG) · R,area-fg1-fusg,R,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg2:l,julich,cyto,Area FG2 (FusG) · L,area-fg2-fusg,L,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg2:r,julich,cyto,Area FG2 (FusG) · R,area-fg2-fusg,R,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg3:l,julich,cyto,Area FG3 (FusG) · L,area-fg3-fusg,L,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg3:r,julich,cyto,Area FG3 (FusG) · R,area-fg3-fusg,R,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg4:l,julich,cyto,Area FG4 (FusG) · L,area-fg4-fusg,L,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg4:r,julich,cyto,Area FG4 (FusG) · R,area-fg4-fusg,R,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg5:l,julich,cyto,Area FG5 (FusG) · L,area-fg5-fusg,L,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-fg5:r,julich,cyto,Area FG5 (FusG) · R,area-fg5-fusg,R,temporal,fusiform-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ots1:l,julich,cyto,Area OTS1 (OTS) · L,area-ots1-ots,L,temporal,inferior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ots1:r,julich,cyto,Area OTS1 (OTS) · R,area-ots1-ots,R,temporal,inferior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ph1:l,julich,cyto,Area Ph1 (PhG) · L,area-ph1-phg,L,temporal,parahippocampal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ph1:r,julich,cyto,Area Ph1 (PhG) · R,area-ph1-phg,R,temporal,parahippocampal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ph2:l,julich,cyto,Area Ph2 (PhG) · L,area-ph2-phg,L,temporal,parahippocampal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ph2:r,julich,cyto,Area Ph2 (PhG) · R,area-ph2-phg,R,temporal,parahippocampal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ph3:l,julich,cyto,Area Ph3 (PhG) · L,area-ph3-phg,L,temporal,parahippocampal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ph3:r,julich,cyto,Area Ph3 (PhG) · R,area-ph3-phg,R,temporal,parahippocampal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-sts1:l,julich,cyto,Area STS1 (STS) · L,area-sts1-sts,L,temporal,middle-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-sts1:r,julich,cyto,Area STS1 (STS) · R,area-sts1-sts,R,temporal,middle-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-sts2:l,julich,cyto,Area STS2 (STS) · L,area-sts2-sts,L,temporal,middle-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-sts2:r,julich,cyto,Area STS2 (STS) · R,area-sts2-sts,R,temporal,middle-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-1-0:l,julich,cyto,Area Te 1.0 (HESCHL) · L,area-te-1-0-heschl,L,temporal,heschl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-1-0:r,julich,cyto,Area Te 1.0 (HESCHL) · R,area-te-1-0-heschl,R,temporal,heschl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-1-1:l,julich,cyto,Area Te 1.1 (HESCHL) · L,area-te-1-1-heschl,L,temporal,heschl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-1-1:r,julich,cyto,Area Te 1.1 (HESCHL) · R,area-te-1-1-heschl,R,temporal,heschl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-1-2:l,julich,cyto,Area Te 1.2 (HESCHL) · L,area-te-1-2-heschl,L,temporal,heschl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-1-2:r,julich,cyto,Area Te 1.2 (HESCHL) · R,area-te-1-2-heschl,R,temporal,heschl-combined,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-2-1:l,julich,cyto,Area Te 2.1 (STG) · L,area-te-2-1-stg,L,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-2-1:r,julich,cyto,Area Te 2.1 (STG) · R,area-te-2-1-stg,R,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-2-2:l,julich,cyto,Area Te 2.2 (STG) · L,area-te-2-2-stg,L,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-2-2:r,julich,cyto,Area Te 2.2 (STG) · R,area-te-2-2-stg,R,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-3:l,julich,cyto,Area Te 3 (STG) · L,area-te-3-stg,L,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-te-3:r,julich,cyto,Area Te 3 (STG) · R,area-te-3-stg,R,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-tei:l,julich,cyto,Area TeI (STG) · L,area-tei-stg,L,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-tei:r,julich,cyto,Area TeI (STG) · R,area-tei-stg,R,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ti:l,julich,cyto,Area TI (STG) · L,area-ti-stg,L,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:area-ti:r,julich,cyto,Area TI (STG) · R,area-ti-stg,R,temporal,superior-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:ca1:l,julich,cyto,CA1 (Hippocampus) · L,ca1-hippocampus,L,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:ca1:r,julich,cyto,CA1 (Hippocampus) · R,ca1-hippocampus,R,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:ca2:l,julich,cyto,CA2 (Hippocampus) · L,ca2-hippocampus,L,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:ca2:r,julich,cyto,CA2 (Hippocampus) · R,ca2-hippocampus,R,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:ca3:l,julich,cyto,CA3 (Hippocampus) · L,ca3-hippocampus,L,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:ca3:r,julich,cyto,CA3 (Hippocampus) · R,ca3-hippocampus,R,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:dg:l,julich,cyto,DG (Hippocampus) · L,dg-hippocampus,L,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:dg:r,julich,cyto,DG (Hippocampus) · R,dg-hippocampus,R,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:frontal-to-temporal-ii:l,julich,cyto,Frontal-to-Temporal-II (GapMap) · L,frontal-to-temporal-ii-gapmap,L,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:frontal-to-temporal-ii:r,julich,cyto,Frontal-to-Temporal-II (GapMap) · R,frontal-to-temporal-ii-gapmap,R,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:subc:l,julich,cyto,"Subc (Hippocampus, Subicular complex) · L",subc-hippocampus-subicular-complex,L,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:subc:r,julich,cyto,"Subc (Hippocampus, Subicular complex) · R",subc-hippocampus-subicular-complex,R,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:temporal-to-parietal:l,julich,cyto,Temporal-to-Parietal (GapMap) · L,temporal-to-parietal-gapmap,L,temporal,middle-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:temporal-to-parietal:r,julich,cyto,Temporal-to-Parietal (GapMap) · R,temporal-to-parietal-gapmap,R,temporal,middle-temporal-gyrus,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:trs:l,julich,cyto,"TrS (Hippocampus, Transsubiculum) · L",trs-hippocampus-transsubiculum,L,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
julich:trs:r,julich,cyto,"TrS (Hippocampus, Transsubiculum) · R",trs-hippocampus-transsubiculum,R,temporal,hippocampus-proper,true,taro,julich-brain-v3,atlas_overview,machine_match_current_worktree,needs_manual_review,julich-brain-v3,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:10:l,brodmann,cyto,BA10 · L,ba10,L,frontal,frontal-pole-combined;inferior-frontal-gyrus;medial-orbital-gyrus;middle-frontal-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:10:r,brodmann,cyto,BA10 · R,ba10,R,frontal,frontal-pole-combined;inferior-frontal-gyrus;medial-orbital-gyrus;middle-frontal-gyrus;superior-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:11:l,brodmann,cyto,BA11 · L,ba11,L,frontal,frontal-pole-combined;inferior-frontal-gyrus;lateral-orbital-gyrus;medial-orbital-gyrus;middle-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
brodmann:11:r,brodmann,cyto,BA11 · R,ba11,R,frontal,frontal-pole-combined;inferior-frontal-gyrus;lateral-orbital-gyrus;medial-orbital-gyrus;middle-frontal-gyrus,true,taro,brodmann-areale,atlas_overview,machine_match_current_worktree,needs_manual_review,brodmann-areale,ontology+wiki_frontmatter,machine_unreviewed,
